m  O00   3c  6.00000  0.0200  0.70150  7.8467  3.7628  3.3432  1.6687  0.05335   5.426857   3.719717  -3.5457  -4.2228  -4.6528  -5.0100  -4.9443  
m  O00   3c  6.50000  0.0200  0.70150  7.7671  3.7564  3.4704  1.7451  0.03468   6.963206   4.763822  -3.8498  -4.5550  -4.9979  -5.3698  -5.3018  
m  O00   3c  7.00000  0.0200  0.70150  7.6945  3.7507  3.5831  1.8129  0.02277   8.682024   5.930730  -4.1158  -4.8465  -5.3070  -5.6955  -5.6241  
m  O00   3c  7.50000  0.0200  0.70150  7.6285  3.7453  3.6858  1.8749  0.01637  10.627130   7.246655  -4.3580  -5.1125  -5.5892  -5.9932  -5.9188  
m  O00   3c  8.00000  0.0200  0.70150  7.5683  3.7404  3.7800  1.9318  0.01138  12.789220   8.700330  -4.5795  -5.3556  -5.8480  -6.2662  -6.1892  
r  O00   3c  5.00000  0.0200  0.70150  8.0339  3.7470  3.0247  1.5410  0.14744   3.717405   2.563823  -2.7033  -3.4512  -3.9257  -4.3313  -4.2599  
r  O00   3c  5.50000  0.0200  0.70150  7.9368  3.7375  3.1848  1.6400  0.07039   5.155991   3.535757  -3.0779  -3.8632  -4.3703  -4.8026  -4.7267  
r  O00   3c  6.00000  0.0200  0.70150  7.8480  3.7289  3.3247  1.7272  0.04263   6.873736   4.696016  -3.4033  -4.2146  -4.7592  -5.2132  -5.1352  
r  O00   3c  6.50000  0.0200  0.70150  7.7677  3.7211  3.4474  1.8042  0.02664   8.859699   6.031931  -3.6878  -4.5234  -5.1022  -5.5759  -5.4963  
r  O00   3c  7.00000  0.0200  0.70150  7.6949  3.7135  3.5611  1.8762  0.01838  11.257300   7.630185  -3.9525  -4.8059  -5.4180  -5.9024  -5.8205  
r  O00   3c  7.50000  0.0200  0.70150  7.6288  3.7064  3.6632  1.9414  0.01316  13.982810   9.427457  -4.1896  -5.0590  -5.7025  -6.1957  -6.1116  
r  O00   3c  8.00000  0.0200  0.70150  7.5685  3.6998  3.7557  2.0009  0.00917  17.025120  11.402350  -4.4029  -5.2880  -5.9613  -6.4627  -6.3766  
 
b  O00   1c  2.00000  0.0160  0.71150  8.9823  3.8703  1.4865  0.5253  0.98459   0.136614   0.101124   0.9688   0.7109   0.5224   0.3889   0.4182  
b  O00   1c  2.50000  0.0160  0.71150  8.7175  3.8550  1.8399  0.7326  0.98458   0.259331   0.192344   0.0863  -0.2095  -0.4168  -0.5667  -0.5327  
b  O00   1c  3.00000  0.0160  0.71150  8.5041  3.8440  2.1042  0.8868  0.98458   0.413414   0.305650  -0.5668  -0.9056  -1.1158  -1.2783  -1.2397  
b  O00   1c  3.50000  0.0160  0.71150  8.3281  3.8352  2.3212  1.0128  0.98459   0.603961   0.443964  -1.1062  -1.4805  -1.7045  -1.8838  -1.8421  
b  O00   1c  4.00000  0.0160  0.71150  8.1792  3.8279  2.5068  1.1202  0.98459   0.834346   0.608972  -1.5670  -1.9683  -2.2079  -2.4017  -2.3579  
b  O00   1c  4.50000  0.0160  0.71150  8.0508  3.8216  2.6696  1.2143  0.98460   1.107696   0.802237  -1.9678  -2.3907  -2.6537  -2.8645  -2.8185  
b  O00   1c  5.00000  0.0160  0.71150  7.9390  3.8160  2.8163  1.2988  0.98460   1.431375   1.028295  -2.3280  -2.7733  -3.0559  -3.2821  -3.2336  
b  O00   1c  5.50000  0.0160  0.71150  7.8409  3.8110  2.9511  1.3762  0.98461   1.813419   1.292026  -2.6584  -3.1223  -3.4235  -3.6636  -3.6132  
b  O00   1c  6.00000  0.0160  0.71150  7.7543  3.8063  3.0769  1.4485  0.98461   2.266248   1.601383  -2.9660  -3.4462  -3.7649  -4.0180  -3.9661  
b  O00   1c  6.50000  0.0160  0.71150  7.6772  3.8020  3.1939  1.5155  0.98462   2.791038   1.956915  -3.2514  -3.7490  -4.0829  -4.3481  -4.2941  
b  O00   1c  7.00000  0.0160  0.71150  7.6083  3.7981  3.3036  1.5783  0.98462   3.397293   2.364949  -3.5186  -4.0343  -4.3815  -4.6583  -4.6020  
b  O00   1c  7.50000  0.0160  0.71150  7.5463  3.7944  3.4060  1.6368  0.98463   4.084189   2.825648  -3.7674  -4.3000  -4.6592  -4.9462  -4.8878  
b  O00   1c  8.00000  0.0160  0.71150  7.4900  3.7910  3.5010  1.6911  0.98463   4.845172   3.335983  -3.9984  -4.5436  -4.9145  -5.2101  -5.1504  
m  O00   1c  2.00000  0.0160  0.71150  8.9859  3.8458  1.4806  0.5713  0.98459   0.162956   0.120706   1.0060   0.6544   0.4478   0.2834   0.3192  
m  O00   1c  2.50000  0.0160  0.71150  8.7181  3.8319  1.8179  0.7677  0.98458   0.296622   0.219645   0.1660  -0.2373  -0.4659  -0.6561  -0.6150  
m  O00   1c  3.00000  0.0160  0.71150  8.5043  3.8210  2.0764  0.9188  0.98458   0.467661   0.344753  -0.4716  -0.9133  -1.1773  -1.3950  -1.3502  
m  O00   1c  3.50000  0.0160  0.71150  8.3283  3.8118  2.2902  1.0442  0.98459   0.682076   0.499529  -0.9959  -1.4696  -1.7684  -2.0114  -1.9632  
m  O00   1c  4.00000  0.0160  0.71150  8.1793  3.8036  2.4741  1.1524  0.98459   0.945745   0.687381  -1.4422  -1.9475  -2.2756  -2.5424  -2.4903  
m  O00   1c  4.50000  0.0160  0.71150  8.0509  3.7963  2.6362  1.2481  0.98460   1.264317   0.911566  -1.8350  -2.3695  -2.7240  -3.0121  -2.9567  
m  O00   1c  5.00000  0.0160  0.71150  7.9391  3.7896  2.7828  1.3348  0.98460   1.648643   1.179035  -2.1876  -2.7493  -3.1268  -3.4328  -3.3745  
m  O00   1c  5.50000  0.0160  0.71150  7.8409  3.7833  2.9177  1.4149  0.98461   2.111269   1.497922  -2.5117  -3.0991  -3.4978  -3.8205  -3.7594  
m  O00   1c  6.00000  0.0160  0.71150  7.7544  3.7773  3.0439  1.4899  0.98461   2.668975   1.879333  -2.8147  -3.4272  -3.8440  -4.1818  -4.1182  
m  O00   1c  6.50000  0.0160  0.71150  7.6773  3.7717  3.1610  1.5597  0.98462   3.324960   2.325490  -3.0984  -3.7347  -4.1573  -4.5050  -4.4407  
m  O00   1c  7.00000  0.0160  0.71150  7.6084  3.7663  3.2707  1.6253  0.98462   4.093982   2.846561  -3.3638  -4.0232  -4.4515  -4.8084  -4.7436  
m  O00   1c  7.50000  0.0160  0.71150  7.5464  3.7613  3.3729  1.6865  0.98462   4.977368   3.443805  -3.6108  -4.2922  -4.7258  -5.0914  -5.0261  
m  O00   1c  8.00000  0.0160  0.71150  7.4900  3.7565  3.4674  1.7432  0.98462   5.967014   4.113561  -3.8363  -4.5384  -4.9830  -5.3606  -5.2933  
r  O00   1c  2.00000  0.0160  0.71150  8.9878  3.8240  1.4678  0.6086  0.98459   0.188581   0.139644   1.0568   0.6159   0.3622   0.1487   0.1902  
r  O00   1c  2.50000  0.0160  0.71150  8.7186  3.8096  1.7927  0.7998  0.98458          x          x   0.2597  -0.2298  -0.5373  -0.7905  -0.7435  
r  O00   1c  3.00000  0.0160  0.71150  8.5046  3.7979  2.0452  0.9494  0.98458   0.528408   0.388170  -0.3522  -0.8868  -1.2364  -1.5244  -1.4713  
r  O00   1c  3.50000  0.0160  0.71150  8.3284  3.7878  2.2557  1.0749  0.98459   0.771789   0.562740  -0.8582  -1.4328  -1.8176  -2.1329  -2.0755  
r  O00   1c  4.00000  0.0160  0.71150  8.1794  3.7787  2.4381  1.1843  0.98459   1.076034   0.778061  -1.2951  -1.9064  -2.3220  -2.6615  -2.6003  
r  O00   1c  4.50000  0.0160  0.71150  8.0510  3.7704  2.5999  1.2819  0.98460   1.450929   1.040181  -1.6856  -2.3316  -2.7572  -3.1124  -3.0502  
r  O00   1c  5.00000  0.0160  0.71150  7.9391  3.7625  2.7469  1.3711  0.98460   1.910690   1.358165  -2.0402  -2.7191  -3.1528  -3.5221  -3.4588  
r  O00   1c  5.50000  0.0160  0.71150  7.8410  3.7551  2.8824  1.4537  0.98461   2.473526   1.744000  -2.3626  -3.0731  -3.5238  -3.9118  -3.8454  
r  O00   1c  6.00000  0.0160  0.71150  7.7544  3.7479  3.0090  1.5314  0.98461   3.161557   2.212294  -2.6608  -3.4019  -3.8747  -4.2842  -4.2134  
r  O00   1c  6.50000  0.0160  0.71150  7.6773  3.7410  3.1263  1.6037  0.98462   3.980387   2.766778  -2.9357  -3.7066  -4.2003  -4.6304  -4.5557  
r  O00   1c  7.00000  0.0160  0.71150  7.6084  3.7344  3.2357  1.6717  0.98462   4.950735   3.421187  -3.1920  -3.9832  -4.5044  -4.9520  -4.8755  
r  O00   1c  7.50000  0.0160  0.71150  7.5464  3.7281  3.3373  1.7351  0.98462          x          x  -3.4291  -4.2390  -4.7870  -5.2512  -5.1730  
r  O00   1c  8.00000  0.0160  0.71150  7.4901  3.7221  3.4308  1.7938  0.98462   7.349039   5.030763  -3.6463  -4.4744  -5.0479  -5.5275  -5.4480  
b  O00   2c  5.00000  0.0160  0.71150  8.0220  3.8062  3.0801  1.4503  0.19206   2.571805   1.791897  -2.9771  -3.4538  -3.7735  -4.0253  -3.9735  
b  O00   2c  7.00000  0.0160  0.71150  7.6769  3.7885  3.5746  1.7330  0.18093          x          x  -4.1803  -4.7314  -5.1120  -5.4123  -5.3519  
b  O00   2c  7.50000  0.0160  0.71150  7.6068  3.7849  3.6759  1.7908  0.24296   7.513838   5.139812  -4.4263  -4.9926  -5.3848  -5.6939  -5.6318  
b  O00   2c  8.00000  0.0160  0.71150  7.5464  3.7813  3.7808  1.8505  0.26339   9.131715   6.241180  -4.6803  -5.2638  -5.6675  -5.9857  -5.9213  
m  O00   2c  5.00000  0.0160  0.71150  8.0192  3.7770  3.0511  1.4942  0.22537   3.059949   2.132235  -2.8344  -3.4474  -3.8643  -4.2014  -4.1373  
m  O00   2c  5.50000  0.0160  0.71150  7.9270  3.7693  3.2110  1.5896  0.11044   4.177620   2.893453  -3.2217  -3.8675  -4.2926  -4.6429  -4.5779  
m  O00   2c  6.50000  0.0160  0.71150  7.7537  3.7573  3.4532  1.7347  0.13595   6.636745   4.570738  -3.8047  -4.5032  -4.9452  -5.3191  -5.2519  
m  O00   2c  7.00000  0.0160  0.71150  7.6749  3.7522  3.5538  1.7952  0.20364   8.036007   5.524131  -4.0428  -4.7638  -5.2210  -5.6101  -5.5398  
m  O00   2c  7.50000  0.0160  0.71150  7.6065  3.7466  3.6623  1.8607  0.24772   9.967427   6.837427  -4.2990  -5.0450  -5.5184  -5.9249  -5.8509  
m  O00   2c  8.00000  0.0160  0.71150  7.5463  3.7411  3.7666  1.9238  0.26614  12.306180   8.416966  -4.5453  -5.3157  -5.8054  -6.2282  -6.1507  
r  O00   2c  4.50000  0.0160  0.71150  8.1230  3.7570  2.8485  1.4330  0.37432   2.600300   1.818667  -2.2840  -2.9862  -3.4309  -3.8122  -3.7467  
r  O00   2c  5.00000  0.0160  0.71150  8.0167  3.7471  3.0220  1.5394  0.25676   3.677007   2.551571  -2.6924  -3.4367  -3.9116  -4.3222  -4.2508  
r  O00   2c  5.50000  0.0160  0.71150  7.9218  3.7380  3.1775  1.6355  0.16889   5.039678   3.476157  -3.0571  -3.8380  -4.3435  -4.7807  -4.7046  
r  O00   2c  6.50000  0.0160  0.71150  7.7501  3.7224  3.4262  1.7909  0.17509          x          x  -3.6364  -4.4642  -5.0356  -5.5132  -5.4333  
r  O00   2c  7.00000  0.0160  0.71150  7.6742  3.7151  3.5380  1.8615  0.21336  10.566340   7.187989  -3.8970  -4.7436  -5.3463  -5.8366  -5.7550  
r  O00   2c  7.50000  0.0160  0.71150  7.6063  3.7076  3.6465  1.9307  0.25137  13.327570   9.009879  -4.1497  -5.0134  -5.6484  -6.1480  -6.0648  
r  O00   2c  8.00000  0.0160  0.71150  7.5461  3.7002  3.7500  1.9972  0.26844  16.751570  11.227530  -4.3895  -5.2708  -5.9381  -6.4470  -6.3623  
b  O00   3c  5.00000  0.0160  0.71150  8.0265  3.8059  3.0893  1.4556  0.14324   2.625219   1.827612  -2.9996  -3.4776  -3.7984  -4.0512  -3.9992  
b  O00   3c  7.00000  0.0160  0.71150  7.6935  3.7872  3.6097  1.7530  0.01622   6.772295   4.637137  -4.2658  -4.8216  -5.2063  -5.5094  -5.4485  
b  O00   3c  7.50000  0.0160  0.71150  7.6300  3.7835  3.7169  1.8141  0.01015   8.245507   5.640530  -4.5257  -5.0981  -5.4950  -5.8075  -5.7444  
b  O00   3c  8.00000  0.0160  0.71150  7.5695  3.7805  3.8048  1.8641  0.00589   9.644006   6.591701  -4.7384  -5.3259  -5.7322  -6.0523  -5.9872  
m  O00   3c  5.00000  0.0160  0.71150  8.0296  3.7758  3.0754  1.5087  0.10881   3.238285   2.253257  -2.8934  -3.5111  -3.9292  -4.2683  -4.2040  
m  O00   3c  5.50000  0.0160  0.71150  7.9320  3.7687  3.2232  1.5969  0.05634          x          x  -3.2511  -3.8995  -4.3252  -4.6765  -4.6114  
m  O00   3c  6.50000  0.0160  0.71150  7.7608  3.7565  3.4682  1.7437  0.06188   6.879758   4.736651  -3.8403  -4.5421  -4.9864  -5.3624  -5.2948  
m  O00   3c  7.00000  0.0160  0.71150  7.6939  3.7504  3.5882  1.8159  0.01160   8.731340   5.999091  -4.1243  -4.8530  -5.3154  -5.7098  -5.6382  
m  O00   3c  7.50000  0.0160  0.71150  7.6302  3.7450  3.6920  1.8786  0.00715  10.717490   7.346172  -4.3697  -5.1226  -5.6007  -6.0114  -5.9363  
m  O00   3c  8.00000  0.0160  0.71150  7.5696  3.7405  3.7779  1.9306  0.00385  12.653420   8.650284  -4.5724  -5.3452  -5.8371  -6.2611  -6.1833  
