 
O00 0.0040 3.50000    8.2391  4.8952  3.7033e-06     8.3251  6.8573* -2.5004e-08     8.3397  6.7388* 7.2863e-08
O00 0.0040 4.00000    8.1035  4.6568  6.8170e-06     8.1720  6.4870  -1.0730e-07     8.2070  6.1045  3.3826e-07
O00 0.0040 4.50000    7.9873  4.4613  1.1408e-05     8.0428  6.2079  -2.3218e-07     8.0875  5.4051  1.8405e-06
O00 0.0040 5.00000    7.8863  4.2953  1.7935e-05     7.9319  5.9467  -4.7372e-07     7.9816  4.9753  5.2507e-06
O00 0.0040 5.50000    7.7978  4.1526  2.6796e-05     7.8365  5.6242  -1.1835e-06     7.8885  4.6179  1.2072e-05
O00 0.0040 6.00000    7.7197  4.0251  3.8364e-05     7.7538  5.1207  -4.4886e-06     7.8063  4.3610  2.2387e-05
O00 0.0040 6.50000    7.6500  3.9110  5.2902e-05     7.6809  4.7291  -1.1091e-05     7.7329  4.1555  3.6671e-05
O00 0.0040 7.00000    7.5877  3.8114  7.0613e-05     7.6165  4.4790  -2.0703e-05     7.6672  4.0065  5.3149e-05
O00 0.0040 7.50000    7.5314  3.7282  9.1717e-05     7.5589  4.2926  -3.3773e-05     7.6074  3.8717  7.4154e-05
O00 0.0040 8.00000    7.4802  3.7571  9.7149e-05     7.5058  4.1461  -5.0313e-05     7.5544  3.7240  1.0853e-04
 
O00 0.0030 2.00000    8.8326  6.2062  1.9059e-07          -       -            -          -       -           -
O00 0.0030 2.50000    8.5809  5.5731  7.7059e-07          -       -            -          -       -           -
O00 0.0030 3.00000    8.3854  5.1568  2.0100e-06     8.4711  7.0656  -2.2807e-08     8.4901  7.0071  4.9632e-08
O00 0.0030 3.50000    8.2261  4.8550  4.2081e-06     8.2946  6.6478  -7.2876e-08     8.3362  6.1481  2.4653e-07
O00 0.0030 4.00000    8.0925  4.6227  7.6602e-06     8.1460  6.3431  -1.5589e-07     8.1972  5.4293  1.5973e-06
O00 0.0030 4.50000    7.9780  4.4318  1.2683e-05     8.0204  6.0715  -3.4304e-07     8.0766  4.8809  6.0106e-06
O00 0.0030 5.00000    7.8787  4.2694  1.9840e-05     7.9130  5.7898  -7.0425e-07     7.9717  4.5132  1.4114e-05
O00 0.0030 5.50000    7.7914  4.1307  2.9415e-05     7.8205  5.3700  -2.3637e-06     7.8797  4.2093  2.8089e-05
O00 0.0030 6.00000    7.7144  4.0083  4.1649e-05     7.7397  4.9315  -6.7352e-06     7.7985  3.9840  4.7984e-05
O00 0.0030 6.50000    7.6458  3.9057  5.6726e-05     7.6686  4.6351  -1.3969e-05     7.7265  3.8201  7.7490e-05
O00 0.0030 7.00000    7.5841  3.8359  7.3655e-05     7.6054  4.4264  -2.4005e-05     7.6615  3.7265  1.1189e-04
O00 0.0030 7.50000    7.5286  3.7949  8.7988e-05     7.5488  4.2643  -3.7268e-05     7.6026  3.6931  1.4399e-04
O00 0.0030 8.00000    7.4784  3.9828  6.2564e-05     7.4915  4.1737  -4.8301e-05     7.5511  3.6482  1.5575e-04
 
O00 0.0020 2.00000    8.8114  6.1417  2.2495e-07          -       -            -          -       -           -
O00 0.0020 2.50000    8.5613  5.5123  9.1617e-07     8.6276  6.1288*           -     8.6290  7.7185*          -
O00 0.0020 3.00000    8.3680  5.1041  2.3616e-06     8.4319  6.8344  -4.0891e-08     8.4834  6.4025  1.6671e-07
O00 0.0020 3.50000    8.2114  4.8112  4.8988e-06     8.2589  6.4752  -1.1100e-07     8.3204  5.3973  1.7701e-06
O00 0.0020 4.00000    8.0799  4.5840  8.8116e-06     8.1151  6.1758  -2.4589e-07     8.1810  4.7737  7.1515e-06
O00 0.0020 4.50000    7.9675  4.3971  1.4467e-05     7.9942  5.8819  -5.4106e-07     8.0618  4.3283  1.8778e-05
O00 0.0020 5.00000    7.8697  4.2424  2.2377e-05     7.8909  5.4844  -1.6682e-06     7.9587  4.0300  4.0831e-05
